14.29405212,-2.93242145,-3.89669561,20
14.41645813,-2.92093205,-3.8434782,17
14.55043793,-2.92360497,-3.83273292,11
14.65292549,-2.88980222,-3.71093535,5
13.95007324,-2.86130834,-3.8011415,8
14.0555706,-2.82596397,-3.68353581,13
14.20376778,-2.85796762,-3.76474214,10
14.34749031,-2.87854099,-3.81012487,13
14.477314,-2.87694955,-3.78886342,8
14.60290527,-2.87011027,-3.74914789,7
13.86468887,-2.78554392,-3.65922427,12
14.00884056,-2.81463599,-3.74083281,10
14.13358498,-2.81052589,-3.71489453,13
14.3017292,-2.8652122,-3.86765981,15
14.40940666,-2.83528018,-3.76145434,13
14.53817749,-2.83222079,-3.73635387,10
13.81026268,-2.75689769,-3.6653378,19
13.94809151,-2.77805138,-3.72279882,15
14.07395172,-2.7761476,-3.70665479,7
14.20186615,-2.77569461,-3.69433904,11
14.33077621,-2.7759726,-3.67990851,8
14.49234581,-2.81641555,-3.79016662,10
13.75806236,-2.73340917,-3.6889267,13
13.89048386,-2.74475551,-3.71541071,11
14.02815628,-2.76158047,-3.76232743,14
14.16244507,-2.76968026,-3.77911949,11
14.27861595,-2.75135994,-3.71068978,13
14.40856552,-2.75211334,-3.70022225,10
13.70036507,-2.69739079,-3.67583156,19
13.8038826,-2.66232491,-3.56022573,11
13.92995262,-2.66461849,-3.56169748,8
14.09848022,-2.72646236,-3.74783349,11
14.20727158,-2.69873548,-3.65142083,13
14.34252167,-2.70632792,-3.66423416,14
13.63821602,-2.65105724,-3.62778068,12
13.75356293,-2.63571286,-3.57511473,11
13.88180351,-2.64167953,-3.59021568,11
14.01846123,-2.65752816,-3.63726306,9
14.13900566,-2.64779282,-3.59795737,14
14.30190468,-2.69389296,-3.73773026,13
13.56189537,-2.57675409,-3.49063015,16
13.71842384,-2.63556075,-3.68331003,12
13.81434441,-2.58676887,-3.52111387,8
13.95217133,-2.60630703,-3.58179927,10
14.07815742,-2.60674763,-3.57644653,11
14.21673965,-2.62083387,-3.61764669,14
13.50601959,-2.53612828,-3.46498799,7
13.66602898,-2.6056354,-3.69560552,11
13.7500248,-2.535146,-3.46265626,9
13.88906288,-2.55886626,-3.54094982,18
14.01609802,-2.55990505,-3.54055166,9
14.16008949,-2.58379817,-3.61272836,22
13.45021057,-2.49710941,-3.44418383,8
13.58855438,-2.5270195,-3.5479176,10
13.70934296,-2.5211041,-3.53131294,9
13.82049561,-2.50100303,-3.46416211,7
13.96147728,-2.52320647,-3.53859448,12
14.10125923,-2.54135108,-3.59641004,9
13.41400337,-2.49449754,-3.54866552,10
13.52832794,-2.4773078,-3.4972446,9
13.64159584,-2.45939589,-3.43987751,7
13.77429771,-2.47505498,-3.49303436,10
13.88121033,-2.4488368,-3.40854597,9
14.04346466,-2.50012565,-3.58194518,10
13.36347198,-2.46045661,-3.55238295,12
13.47451782,-2.4366405,-3.47964668,14
13.57378387,-2.39608097,-3.34360409,7
13.74969482,-2.48374295,-3.64940524,11
13.83282661,-2.41735339,-3.42502546,9
13.99514771,-2.46950293,-3.60537076,13
13.30186272,-2.40198803,-3.4715693,10
13.43167114,-2.4181788,-3.5367806,13
13.52532768,-2.36373687,-3.35313702,14
13.66246796,-2.38797235,-3.44347906,7
13.79620743,-2.40323758,-3.50171208,15
13.91479301,-2.39241052,-3.46961474,9
13.26114082,-2.38583851,-3.53947973,10
13.37218666,-2.3620224,-3.46674371,11
13.48769379,-2.34864545,-3.42995548,7
13.60319519,-2.33601451,-3.39105964,18
13.74449158,-2.36289859,-3.49513888,11
13.8748455,-2.36943913,-3.52324724,10
13.19921303,-2.32020402,-3.43335748,8
13.33807945,-2.35899282,-3.58435607,8
13.43478775,-2.3059864,-3.4045341,8
13.55784798,-2.30497456,-3.41148448,14
13.67983818,-2.30311775,-3.41149473,11
13.82103348,-2.32715678,-3.50887442,10
13.14603615,-2.27099347,-3.38758874,16
13.28399467,-2.31090498,-3.5475266,8
13.38939667,-2.27358484,-3.42210484,8
13.50384712,-2.25873995,-3.38147902,7
13.63129044,-2.2664361,-3.41854453,10
13.78431702,-2.30858016,-3.58208394,12
13.1041584,-2.25053096,-3.44496131,11
13.23419762,-2.26954985,-3.53299832,9
13.35400581,-2.26228094,-3.52160907,10
13.47476768,-2.25438118,-3.50524998,11
13.58048058,-2.2241044,-3.40414596,7
13.71850204,-2.24361682,-3.48901701,7
13.07124519,-2.24907446,-3.58352661,11
13.18773651,-2.23468828,-3.54685283,12
13.29863739,-2.20828223,-3.46134114,8
13.41954231,-2.20297313,-3.45775938,10
13.531744,-2.18347049,-3.39556241,8
13.67738342,-2.2153399,-3.53223395,8
13.02478218,-2.21421266,-3.59738302,12
13.13550377,-2.18397784,-3.49723029,17
13.25082588,-2.1659019,-3.44691801,17
13.37296104,-2.1650207,-3.46293068,25
13.49600601,-2.16301632,-3.47000313,9
13.63512611,-2.18374205,-3.56479049,9
12.98278427,-2.18904352,-3.64929438,12
13.09332275,-2.15410995,-3.53561831,10
13.21308708,-2.14548016,-3.52137494,11
13.33616638,-2.14309835,-3.53353238,11
13.44930267,-2.12197232,-3.46648812,10
13.56257439,-2.10331464,-3.41123033,6
12.9325695,-2.13767695,-3.60275483,18
13.0512352,-2.12621784,-3.5818193,24
13.1618824,-2.09425282,-3.47583652,7
13.29390907,-2.1115005,-3.56608844,10
13.41679764,-2.10516715,-3.56261373,14
13.51370239,-2.05859733,-3.39408517,8
12.88814163,-2.10240579,-3.62168026,20
13.01006699,-2.09571099,-3.62329865,10
13.12187386,-2.06731224,-3.52996278,8
13.24269867,-2.0594039,-3.52166533,9
13.36351776,-2.05224204,-3.51126051,8
13.48206329,-2.03930783,-3.47841763,8
12.84609985,-2.07425928,-3.67395973,10
12.97603226,-2.08794785,-3.75963521,11
13.08288002,-2.03973198,-3.58717966,8
13.19796181,-2.01708961,-3.5162735,10
13.31444168,-2.00258064,-3.47860718,16
13.43852043,-2.00018287,-3.49075747,10
12.79893684,-2.02271247,-3.63446712,11
12.93031883,-2.04514933,-3.75834394,16
13.04166031,-2.00699401,-3.62691951,9
13.16005707,-1.99059963,-3.58241463,9
13.27410698,-1.96760488,-3.50854039,8
13.40693474,-1.97914577,-3.58538151,10
12.76059914,-2.00722528,-3.74862599,10
12.88094902,-1.9894371,-3.7012496,10
13.00028801,-1.97154236,-3.65288997,11
13.11870384,-1.95539403,-3.61036897,8
13.23266983,-1.93054605,-3.52967048,9
13.36098289,-1.93178034,-3.56349635,8
12.71800613,-1.96746898,-3.75599527,10
12.83827972,-1.94795108,-3.70278883,12
12.95876503,-1.93263078,-3.66719747,8
13.08499908,-1.93129826,-3.6963253,15
13.19109154,-1.89015031,-3.54013276,7
13.3260994,-1.90387225,-3.63482165,8
12.67304802,-1.91921806,-3.73521757,11
12.79827118,-1.91777897,-3.7633605,11
12.91974068,-1.90145016,-3.72788429,12
13.04369545,-1.89509177,-3.73246408,9
13.16072655,-1.87180209,-3.65658045,10
13.29228401,-1.87680817,-3.71308351,9
12.6306591,-1.8811748,-3.76454186,11
12.75336456,-1.87014294,-3.74754453,18
12.87224579,-1.8433609,-3.6599822,19
13.0044117,-1.85909867,-3.77057338,9
13.1269989,-1.84584498,-3.74377584,9
13.24069595,-1.8160615,-3.63950515,7
12.58922195,-1.84250045,-3.78889751,12
12.71559525,-1.84288955,-3.83191657,11
12.82702827,-1.79029751,-3.61662722,13
12.96040916,-1.80947042,-3.74693441,10
13.09430885,-1.81949377,-3.83604479,9
13.2011528,-1.77525568,-3.65503573,8
12.55204964,-1.82585573,-3.9263649,12
12.67391205,-1.79877925,-3.83679342,10
12.78881454,-1.75514889,-3.66167355,11
12.9222393,-1.7740674,-3.79805779,10
13.04122925,-1.75025344,-3.71818876,9
13.15706635,-1.72377455,-3.62457371,10
12.50878906,-1.77139902,-3.88013959,9
12.6400547,-1.78676653,-4.00388384,13
12.75919151,-1.74676883,-3.85044169,8
12.87801552,-1.7201184,-3.75581026,9
13.00277138,-1.70966876,-3.74375796,10
13.1174221,-1.68012381,-3.63340449,10
12.46522141,-1.71076822,-3.80848122,12
12.59397888,-1.71666646,-3.88808036,9
12.71994781,-1.70965183,-3.89574337,11
12.83356094,-1.66247213,-3.69185233,24
12.96079254,-1.65950787,-3.72419524,13
13.08569145,-1.651649,-3.72492194,11
12.42344284,-1.64752316,-3.71596861,11
12.55195999,-1.66601336,-3.86454749,12
12.67774963,-1.65516996,-3.85757089,12
12.79728127,-1.62406826,-3.73526835,11
12.92330933,-1.61779165,-3.74888825,10
13.04922104,-1.6092931,-3.75270414,11
12.51182556,-1.61310613,-3.83119774,12
12.63781929,-1.6055913,-3.8429544,15
12.76234436,-1.59069812,-3.81130099,11
12.89042282,-1.58500385,-3.82986498,9
13.01274681,-1.56768394,-3.77838063,13
12.47533989,-1.5869174,-3.94868112,12
12.60022163,-1.56165361,-3.85784674,18
12.73332787,-1.57179022,-3.97214413,9
12.84581947,-1.52476692,-3.75313067,8
12.97850227,-1.52887011,-3.82686591,13
12.5656147,-1.53234076,-3.96662641,11
12.6907692,-1.51126611,-3.9014709,11
12.56863785,-1.52371311,-3.98681045,9
12.70607758,-1.52129722,-3.91922045,11
12.83545113,-1.50260711,-3.75194979,9
12.44400978,-1.55079329,-3.85673189,15
12.58326912,-1.56167471,-3.86405993,17
12.72336197,-1.56970358,-3.85661769,11
12.86128998,-1.57492805,-3.83442974,8
12.46242332,-1.6007818,-3.80702209,14
12.60190773,-1.61523759,-3.83506656,18
12.73855782,-1.61541986,-3.7883234,15
12.8765316,-1.6220057,-3.76898885,15
12.48009682,-1.65398324,-3.78312087,12
12.62355995,-1.68528748,-3.89872479,12
12.7562561,-1.66973674,-3.76529288,11
12.89444351,-1.67977393,-3.76568317,10
12.49853134,-1.72137666,-3.82497096,9
12.64297295,-1.7524184,-3.93858004,11
12.77432251,-1.73021877,-3.77575564,8
12.91696548,-1.74820888,-3.81643033,11
12.51691055,-1.7872858,-3.86297441,12
12.65584946,-1.79261708,-3.84177041,8
12.78391075,-1.7652843,-3.6534133,11
12.93036079,-1.79803252,-3.76477647,12
12.53298378,-1.84866953,-3.87233806,12
12.67155266,-1.84783554,-3.81763935,11
12.79971886,-1.82098627,-3.64131403,15
12.94374275,-1.84686399,-3.71324515,11
12.4060955,-1.86773801,-3.72614264,17
12.54438972,-1.87987375,-3.73534012,11
12.68358803,-1.89001775,-3.7367146,13
12.82407188,-1.90607309,-3.76152778,11
12.96201515,-1.9122901,-3.73921633,10
12.42126083,-1.93024445,-3.74444532,10
12.55927277,-1.9373219,-3.72907948,9
12.69863319,-1.95104861,-3.7431078,9
12.83545113,-1.95493698,-3.7100122,12
12.9711113,-1.95525837,-3.66426897,12
12.43525314,-1.99067688,-3.74588656,10
12.57178879,-1.98863721,-3.68934131,7
12.71371078,-2.01331782,-3.75136495,10
12.85157967,-2.01780462,-3.72322273,12
12.98614883,-2.01703596,-3.66855741,8
12.44785881,-2.04309869,-3.71507859,11
12.58453751,-2.04364991,-3.67131281,8
12.72278214,-2.05517125,-3.67554855,9
12.86796379,-2.08623147,-3.75690317,13
13.00470352,-2.08913589,-3.71586776,9
12.46106339,-2.10774517,-3.73414516,10
12.59459877,-2.08536386,-3.5944972,10
12.73560143,-2.11266017,-3.66124296,9
12.87262917,-2.12074637,-3.64576435,19
13.00834656,-2.12255168,-3.60386705,28
12.4715538,-2.15797782,-3.69355369,11
12.60529327,-2.13892531,-3.5726366,10
12.74392319,-2.15921926,-3.60702109,12
12.88444519,-2.17738199,-3.63258052,16
13.02137566,-2.18423891,-3.60717773,8
12.48365784,-2.22141099,-3.70270371,14
12.624403,-2.24389458,-3.74687219,12
12.75342178,-2.20959115,-3.56742978,11
12.89769936,-2.2442596,-3.65338516,9
13.03229904,-2.24385929,-3.60169601,13
12.49332237,-2.27461958,-3.67787504,15
12.63001442,-2.27529335,-3.63510013,11
12.7706356,-2.2963016,-3.66736102,14
12.90738869,-2.29858303,-3.62942576,13
13.03743744,-2.28576875,-3.53397465,10
12.50533295,-2.35808253,-3.75911307,8
12.6388073,-2.33173227,-3.61995816,7
12.77564812,-2.33586645,-3.58884573,9
12.91967964,-2.36671424,-3.65209913,9
13.04615211,-2.34122372,-3.51089287,14
12.51108932,-2.3920722,-3.66012001,12
12.64624405,-2.38052964,-3.57554412,7
12.78704262,-2.40611315,-3.62033606,10
12.92384148,-2.40975523,-3.58525515,10
13.06070709,-2.41500497,-3.55501318,10
12.37985039,-2.41921353,-3.57846832,9
12.51848412,-2.44037747,-3.61173725,12
12.65811348,-2.46227121,-3.6428895,10
12.79730797,-2.47477698,-3.63893223,10
12.92341423,-2.4391439,-3.47278595,7
13.06855202,-2.47369003,-3.54161644,7
12.38815308,-2.48753309,-3.60216713,9
12.52371216,-2.48500919,-3.54972315,11
12.66598892,-2.52132583,-3.63247085,11
12.80029488,-2.51325893,-3.55956507,18
12.93852425,-2.52701926,-3.55747676,10
13.08452988,-2.5583353,-3.61662221,12
12.39400291,-2.54550457,-3.59089375,10
12.53383636,-2.57234263,-3.6375556,10
12.67178154,-2.57855916,-3.61524248,14
12.81210327,-2.59426308,-3.62095594,12
12.94890404,-2.59790564,-3.5858748,12
13.09143639,-2.61939025,-3.60596347,11
12.40091324,-2.62943506,-3.65902638,8
12.5414772,-2.64970589,-3.6853323,13
12.68432617,-2.67748666,-3.73184538,8
12.81804466,-2.65495729,-3.61539245,10
12.96552849,-2.69936776,-3.70716071,12
13.11011696,-2.72230387,-3.73108006,9
12.40736008,-2.70199323,-3.69229364,10
12.54659462,-2.71499085,-3.69230652,11
12.6812973,-2.69145226,-3.57596779,9
12.82293701,-2.71505237,-3.60487342,9
12.9761982,-2.77866626,-3.75466609,9
13.11483192,-2.77943969,-3.70480633,12
12.41158485,-2.77026272,-3.70697021,8
12.54842567,-2.74915957,-3.60239911,12
12.68757439,-2.76030469,-3.5955894,8
12.83547211,-2.8154726,-3.71725941,16
12.97286034,-2.80921054,-3.65115428,10
13.12781906,-2.86661863,-3.77549815,14
12.41491318,-2.81615663,-3.65489602,9
12.55244064,-2.81161594,-3.60268307,10
12.70115471,-2.88730693,-3.78427935,9
12.84430695,-2.89925599,-3.7763207,9
12.97689819,-2.87352824,-3.65019679,9
13.13176918,-2.92908359,-3.76771879,11
12.41856384,-2.89532304,-3.70047307,11
12.56034279,-2.92226005,-3.74004841,11
12.70117188,-2.92620659,-3.70791364,7
12.84604454,-2.95668674,-3.75205636,11
12.98812866,-2.96779132,-3.73715925,11
13.13591003,-2.99711585,-3.77234674,10
12.42090034,-2.9665935,-3.72285795,12
12.56390953,-2.99957395,-3.77880359,10
12.70307732,-2.98734283,-3.69729567,8
12.85546684,-3.05654955,-3.85144305,17
13.00306892,-3.08204556,-3.87199283,11
13.13781929,-3.05986786,-3.75850725,9
12.42289734,-3.03045225,-3.71794915,10
12.5675869,-3.08147144,-3.82202649,13
12.70780563,-3.06983876,-3.74547315,13
12.86111259,-3.13804579,-3.89167356,13
13.0003624,-3.12841392,-3.81488109,13
13.15130424,-3.16288877,-3.8594768,11
12.42363548,-3.11313629,-3.76715112,11
12.56867409,-3.14806867,-3.82283425,8
12.71019745,-3.14420915,-3.76848102,10
12.87223053,-3.25855517,-4.03584623,13
13.00480461,-3.20498228,-3.83961129,14
13.16505051,-3.27395344,-3.97657847,12
12.4252243,-3.2191968,-3.87491703,10
12.57020187,-3.22653818,-3.85441065,10
12.71852493,-3.27058101,-3.92707109,8
12.86850166,-3.30631042,-3.97353554,12
13.02142525,-3.34050632,-4.01612902,10
13.16618919,-3.34439659,-3.97590089,15
12.42346191,-3.26406527,-3.81395221,8
12.56786919,-3.28317285,-3.82323384,8
12.72006226,-3.35078955,-3.95641661,11
12.86874008,-3.37799907,-3.9827888,7
13.01807404,-3.39691114,-3.98297453,10
13.16974068,-3.42556477,-4.0051074,9
12.42316818,-3.34801221,-3.85696244,10
12.56719208,-3.35673118,-3.83931756,7
12.71973991,-3.4343679,-3.99644971,12
12.86899376,-3.45068049,-3.99191976,12
13.01728058,-3.46824765,-3.98925924,8
13.17118454,-3.50379753,-4.02663803,11
12.4209671,-3.43471384,-3.90569568,7
12.56892967,-3.46948338,-3.95229983,11
12.71368408,-3.47163486,-3.9143014,8
12.87226105,-3.55115843,-4.07113838,11
13.02970314,-3.60137796,-4.14596319,14
13.17278671,-3.58722901,-4.05760098,12
12.41705894,-3.5022614,-3.90542746,10
12.56869507,-3.58338284,-4.06616783,12
12.71929741,-3.60883021,-4.08669186,9
12.86824417,-3.61735344,-4.05995274,18
13.02335739,-3.65870094,-4.11171722,14
13.18158531,-3.70383644,-4.17003345,11
12.41068268,-3.52913094,-3.80441546,12
12.56344223,-3.64266539,-4.03972864,11
12.71832085,-3.70393682,-4.14646435,9
12.86066246,-3.66776371,-4.01045179,11
13.03155136,-3.78745151,-4.2488513,12
13.17879295,-3.7768209,-4.17311096,7
12.5572567,-3.70357108,-4.01813698,9
12.71616554,-3.7952311,-4.19160509,8
12.86723328,-3.80681348,-4.17353678,12
13.01824951,-3.81778073,-4.15050364,12
13.18676758,-3.90125155,-4.29163837,9
12.55341721,-3.80281043,-4.0864954,15
12.70798302,-3.85703874,-4.16891384,7
12.86412239,-3.89948487,-4.2215395,11
13.01356316,-3.89451194,-4.15918112,13
13.17863655,-3.96528935,-4.27068424,7
12.54668999,-3.87746692,-4.0944438,10
12.7066288,-3.97109485,-4.26765776,7
12.85569572,-3.95424056,-4.18259287,10
13.01394272,-4.00123787,-4.23967028,10
13.18570518,-4.093328,-4.3938117,9
12.54047394,-3.96647239,-4.13688469,11
12.69893265,-4.0477519,-4.27536821,15
12.85316086,-4.06448412,-4.26670456,13
13.01701736,-4.13021088,-4.36171389,14
13.17443657,-4.15407753,-4.36221123,12
12.53464699,-4.0975666,-4.26681757,8
12.68898201,-4.11726665,-4.26584625,10
12.85349655,-4.20154953,-4.40490532,12
13.01208687,-4.22997522,-4.41792583,12
13.16554451,-4.22592974,-4.35541439,12
12.52674675,-4.19774818,-4.32602882,10
12.68209267,-4.21755552,-4.32604456,13
12.84108543,-4.25736237,-4.36586666,12
12.99603271,-4.26740408,-4.33585787,13
13.15797043,-4.30729389,-4.36858654,7
12.51717758,-4.3084836,-4.40511465,10
12.6685009,-4.26794052,-4.27560043,7
12.82778931,-4.317029,-4.33341551,6
12.99135399,-4.37508917,-4.40720749,10
13.16861153,-4.48530245,-4.58625555,8
12.50567818,-4.39164257,-4.42414951,12
12.65672302,-4.34280968,-4.27651882,7
12.83215904,-4.51779842,-4.59568977,11
12.99097061,-4.52369213,-4.55708456,9
13.15457153,-4.55377531,-4.56783724,6
12.49636078,-4.54199791,-4.57893658,14
12.65366173,-4.53032684,-4.51229477,11
12.81824875,-4.58948612,-4.58694744,15
12.98063469,-4.61290264,-4.58442831,11
13.15504837,-4.69902515,-4.70703459,11
12.47979546,-4.59354687,-4.52938509,13
12.64525986,-4.67881393,-4.66024971,11
12.80459023,-4.66909504,-4.59334421,9
12.97577667,-4.74845934,-4.70170641,8
13.14485931,-4.79405785,-4.74070978,8
12.46283722,-4.63296843,-4.45514154,7
12.6261692,-4.71505356,-4.57634449,10
12.78749084,-4.73526335,-4.57221794,11
12.95872879,-4.81685829,-4.68231583,8
13.13026428,-4.87690544,-4.74872923,8
12.61597824,-4.87261724,-4.73226357,10
12.77739334,-4.86471891,-4.67216444,9
12.9446907,-4.91703176,-4.72446346,14
13.12456322,-5.0200386,-4.87011433,16
12.59716606,-4.94797802,-4.72815371,7
12.76721764,-5.02327538,-4.82796049,8
12.93586922,-5.05550718,-4.84040976,8
13.10555458,-5.09057808,-4.85148764,10
12.58044815,-5.05859661,-4.78918457,12
12.74867439,-5.10841751,-4.83775187,7
12.91200447,-5.09863377,-4.77081394,10
13.09204674,-5.20857811,-4.92366552,14
12.55948067,-5.12966061,-4.77454472,13
12.72898102,-5.1885004,-4.83911085,9
12.89528275,-5.20999908,-4.82973671,8
13.07488441,-5.30645514,-4.95504284,9
12.53837776,-5.22834015,-4.81190681,7
12.70597839,-5.25835848,-4.82262516,11
12.87748146,-5.31878233,-4.88395262,9
13.04950714,-5.36446333,-4.91586351,14
12.52079964,-5.40969133,-4.99619198,12
12.68335533,-5.34096718,-4.82773399,12
12.85747337,-5.42103815,-4.92590046,10
13.0293541,-5.46251297,-4.94825649,11
12.4928894,-5.41820526,-4.86643362,7
12.66176605,-5.4572444,-4.89315128,10
12.835392,-5.52159691,-4.96203375,17
13.0030365,-5.52289104,-4.91181612,8
12.63726997,-5.54384518,-4.90584517,9
12.80534935,-5.55775928,-4.8842907,7
12.97303391,-5.55954647,-4.83804512,6
12.61009216,-5.60757685,-4.88008118,7
12.77801132,-5.61629295,-4.84909821,7
12.94364548,-5.61588144,-4.80112886,8
12.58239937,-5.68778992,-4.88150787,9
12.74871254,-5.67534971,-4.81789207,16
12.91966629,-5.71931696,-4.84397984,8
12.55289459,-5.77434921,-4.89324808,7
12.71857071,-5.74036789,-4.79401445,13
12.89126396,-5.80957508,-4.86129665,8
12.52284241,-5.84209061,-4.87508106,7
12.68908691,-5.82717371,-4.80774164,7
12.85848999,-5.85233784,-4.80392647,6
12.49028015,-5.89228249,-4.82888079,10
12.65716743,-5.89902973,-4.79815197,6
12.832407,-5.98702288,-4.89532423,10
12.62757874,-6.01543713,-4.86363363,16
12.8140831,-6.21608925,-5.13920498,9
12.59383965,-6.09351635,-4.8633666,7
12.77483559,-6.24260807,-5.05569887,8
12.55633545,-6.10959625,-4.76904488,8
12.72818184,-6.18476486,-4.84365749,7
12.51909828,-6.16952181,-4.74385595,11
12.69025421,-6.22004795,-4.78222799,10
12.47991943,-6.19528437,-4.67051935,10
12.65213776,-6.2830801,-4.76573086,10
12.61140251,-6.32398081,-4.71673584,8
12.57783127,-6.51292276,-4.88714027,8
12.5320015,-6.47808743,-4.73068523,8
12.48974419,-6.53461552,-4.70999861,8
15.36952019,-5.05428171,-4.62563324,9
15.36027908,-5.13116693,-4.81370878,8
15.28679657,-5.10370684,-4.81079578,7
15.2332592,-5.10613775,-4.86444044,8
15.36564255,-5.06415558,-4.74537182,11
15.1523056,-5.0624485,-4.83539772,9
15.3195591,-5.07933903,-4.82960939,17
15.07551384,-5.02314758,-4.81786346,17
15.25443649,-5.06102228,-4.85268545,6
15.37211609,-4.99686623,-4.69116688,8
15.02618408,-5.02971125,-4.8890934,15
15.15122795,-4.97558451,-4.75245571,7
15.35334396,-5.05122328,-4.85895205,8
14.97904968,-5.04106522,-4.97482204,12
15.07650566,-4.93711138,-4.74185228,8
15.29340553,-5.0359087,-4.89873791,7
15.3711338,-4.91036177,-4.61926413,7
14.89891815,-4.98955345,-4.9396863,8
15.03129578,-4.94508648,-4.82495689,9
15.18069267,-4.93390512,-4.76941633,7
15.37115479,-4.98793602,-4.83839941,7
14.84535408,-4.98602247,-5.00213337,13
14.97556305,-4.93626642,-4.87699509,10
15.10379601,-4.88765764,-4.75274277,6
15.26799583,-4.90149689,-4.7463541,9
15.36901665,-4.81655931,-4.54525328,8
14.75865936,-4.9155426,-4.93515158,11
14.92407799,-4.93368673,-4.94736385,9
15.04482651,-4.87034225,-4.79276609,6
15.17421913,-4.82691622,-4.67793703,7
15.36886787,-4.88558006,-4.76041222,8
14.67300224,-4.84553957,-4.87213326,17
14.81724358,-4.82687902,-4.8125329,8
14.99004173,-4.85765934,-4.84628153,6
15.11728477,-4.80919075,-4.72302961,8
15.2983532,-4.84962368,-4.77061558,10
15.37410736,-4.72522497,-4.49202681,9
14.58077621,-4.75893021,-4.77193642,8
14.76667404,-4.82081461,-4.87929344,10
