5.09165525,-5.96256828,-9.57272911
5.11417913,-5.93502188,-9.52438736
5.08353376,-5.9821353,-9.81556511
5.14849949,-5.91184092,-9.49123859
5.10996771,-5.95509148,-9.77668285
5.12303591,-5.86718464,-9.3995676
5.11574936,-5.91997623,-9.71705532
5.12308264,-5.83194447,-9.33692455
5.09052515,-5.967381,-10.02046204
5.13334846,-5.88822222,-9.67361641
5.1440053,-5.80275059,-9.2980032
5.11115026,-5.9352088,-9.98256016
5.12754393,-5.84986115,-9.60996246
5.15659142,-5.77080393,-9.25548267
5.07300758,-5.97956133,-10.28015423
5.1257,-5.90194035,-9.94067097
5.15187502,-5.81921101,-9.5795393
5.14789581,-5.73191738,-9.19336796
5.10978699,-5.95114279,-10.26477051
5.13353539,-5.86362886,-9.89484978
5.16337442,-5.7844286,-9.5392046
5.12521696,-5.68907452,-9.12053776
5.11631155,-5.91201925,-10.21815681
5.14241409,-5.82722378,-9.85293388
5.15639496,-5.74431133,-9.48183918
5.12607956,-5.65189171,-9.07499981
5.09752846,-5.95969057,-10.54478836
5.1278758,-5.87422562,-10.18080711
5.16161728,-5.79338551,-9.82543564
5.12935591,-5.69914341,-9.40977001
5.13573122,-5.61848927,-9.04011154
5.11078691,-5.92167044,-10.51119328
5.13883114,-5.83655739,-10.14560699
5.16550589,-5.75578499,-9.78543377
5.12779856,-5.65931702,-9.36463261
5.15552807,-5.58767128,-9.01865673
5.08753538,-5.96909857,-10.84169292
5.12079287,-5.88315678,-10.47716999
5.14619541,-5.79742479,-10.1090107
5.14874125,-5.71011305,-9.72468853
5.13821697,-5.62384081,-9.33566952
5.18264389,-5.55883551,-9.00707531
5.10569477,-5.93041706,-10.81837177
5.13233423,-5.84343052,-10.44691086
5.16424465,-5.76082516,-10.08879375
5.13225126,-5.66548681,-9.67001057
5.15066957,-5.58910656,-9.31143093
5.19841957,-5.52666044,-8.98735237
5.13002205,-5.89389229,-10.80412006
5.13782167,-5.80160379,-10.413661
5.15552473,-5.7170682,-10.04185486
5.13101006,-5.62469864,-9.63293266
5.15573502,-5.55246687,-9.28241539
5.22910452,-5.49735498,-8.9842577
5.12461901,-5.84761715,-10.76059341
5.15133095,-5.76269579,-10.39322472
5.14569569,-5.6714797,-9.99610424
5.13910341,-5.58764076,-9.60945606
5.16303778,-5.51555061,-9.26010323
5.25240469,-5.46614218,-8.97638893
5.12488365,-5.80154085,-10.72518444
5.16090631,-5.72135401,-10.37041855
5.13480997,-5.62712765,-9.95463753
5.15189552,-5.55094051,-9.59427261
5.15617752,-5.47469616,-9.22609138
5.27529573,-5.43403387,-8.97264671
5.12391043,-5.75672102,-10.69307327
5.15930414,-5.67766285,-10.33946037
5.13009071,-5.58493423,-9.92224503
5.16206408,-5.51261902,-9.57750988
5.14491272,-5.43352365,-9.19085026
5.28402424,-5.39798641,-8.95720482
5.13757706,-5.71586323,-10.68070984
5.16088486,-5.6345396,-10.31402588
5.12858009,-5.54230499,-9.89637089
5.16272593,-5.47272444,-9.55535126
5.14180088,-5.39218235,-9.16630936
5.309834,-5.36754274,-8.9621067
5.14898396,-5.6733489,-10.66872978
5.14550066,-5.58587122,-10.27432919
5.13836575,-5.50208282,-9.88473129
5.17072868,-5.43380833,-9.54406261
5.13857889,-5.35292435,-9.14487457
5.34194231,-5.33616924,-8.97397041
5.15151262,-5.62813377,-10.65020561
5.14306259,-5.54139328,-10.25062847
5.13995171,-5.46110153,-9.8684845
5.16059256,-5.39052629,-9.51671314
5.11857462,-5.30810404,-9.11016464
5.15774918,-5.58444023,-10.6391592
5.13493061,-5.49478197,-10.22590446
5.14985132,-5.42093754,-9.86292648
5.16193151,-5.34963512,-9.5045805
5.13247728,-5.27244043,-9.11106586
5.32235622,-5.25368738,-8.93040085
5.15790892,-5.53965139,-10.62412739
5.13744402,-5.45271158,-10.2155714
5.15835333,-5.38104153,-9.86068058
5.1588707,-5.30842733,-9.49122047
5.13108683,-5.23201036,-9.10046005
5.15696096,-5.4930315,-10.61028576
5.13340282,-5.40658426,-10.20129013
5.14821529,-5.33482313,-9.84141731
5.1575222,-5.26598883,-9.48260689
5.13057947,-5.19250059,-9.0937767
5.35761976,-5.18339586,-8.9491539
5.15495396,-5.44764805,-10.60072803
5.13401842,-5.36282444,-10.19331074
5.15780163,-5.29482555,-9.84507084
5.15405321,-5.22388506,-9.47337437
5.12930346,-5.15212727,-9.08925438
5.15581417,-5.40085983,-10.59671783
5.12760878,-5.31712389,-10.18252182
5.15868998,-5.25211143,-9.84316254
5.15810633,-5.18274307,-9.4759922
5.12707853,-5.11091042,-9.08590794
5.35351038,-5.101933,-8.94343185
5.15755701,-5.35499048,-10.59662914
5.13400793,-5.27362204,-10.18873692
5.16161394,-5.21014023,-9.84597397
5.15906668,-5.14209414,-9.4781723
5.12591839,-5.07059669,-9.08746624
5.35402203,-5.06239605,-8.94774723
5.15919065,-5.31120443,-10.59965038
5.12938452,-5.22875786,-10.18678761
5.15717268,-5.16525936,-9.8450079
5.16341496,-5.10099363,-9.48785782
5.13173723,-5.03129435,-9.09792709
5.35771894,-5.02342892,-8.95758629
5.1607089,-5.26442385,-10.60467148
5.13474798,-5.18548965,-10.19827938
5.15228033,-5.12149048,-9.84617519
5.16150713,-5.0588131,-9.49256992
5.12953901,-4.99121332,-9.10476494
5.31508541,-4.97420883,-8.9269619
5.16098642,-5.21889734,-10.61299419
5.13403368,-5.14112616,-10.20578861
5.14926434,-5.07747841,-9.8520813
5.1588316,-5.01577187,-9.49944496
5.12605143,-4.94931793,-9.11180878
5.34710932,-4.94018173,-8.96828461
5.16481352,-5.17390585,-10.62880993
5.12990904,-5.09528208,-10.212883
5.14995527,-5.03498888,-9.86546326
5.16779089,-4.97610855,-9.52152634
5.14045668,-4.91188002,-9.13902664
5.3199501,-4.89277506,-8.95823383
5.16321468,-5.12568521,-10.640481
5.13576889,-5.05103445,-10.23342037
5.13993502,-4.98803282,-9.86955547
5.17069769,-4.93434572,-9.54061604
5.13595533,-4.86921406,-9.1523447
5.30670786,-4.84939957,-8.96399498
5.15570211,-5.07735729,-10.64815807
5.14551783,-5.0082922,-10.26242161
5.13213158,-4.94180346,-9.87935257
5.1662159,-4.8906765,-9.55492973
5.14502907,-4.82960844,-9.18050575
5.29003239,-4.80554819,-8.9683466
5.14943171,-5.02991486,-10.66172028
5.14882708,-4.96448803,-10.28547001
5.13630342,-4.89992285,-9.90532589
5.15981627,-4.84632111,-9.57060337
5.15728998,-4.79057217,-9.21419525
5.26500034,-4.75994825,-8.96810436
5.13957024,-4.98100853,-10.67388344
5.16797209,-4.92246246,-10.3310585
5.1327486,-4.85516548,-9.92555332
5.15411806,-4.80290222,-9.58921337
5.1615324,-4.75075769,-9.24425793
5.24977303,-4.71596098,-8.98032379
5.13208294,-4.93381739,-10.6917429
5.16346788,-4.87686157,-10.35246277
5.13820791,-4.81216383,-9.9594059
5.13972235,-4.75676584,-9.60225868
5.16846228,-4.70955372,-9.27888775
5.22582531,-4.67026043,-8.98597717
5.12481785,-4.88460159,-10.71257401
5.15706825,-4.82956839,-10.37622166
5.15347099,-4.77077484,-10.00572014
5.13644075,-4.71305323,-9.6285553
5.15793371,-4.66592598,-9.29939938
5.19632483,-4.62441826,-8.98960495
5.13520098,-4.8399334,-10.75769806
5.15516233,-4.78365612,-10.40629482
5.16283894,-4.72827387,-10.04903221
5.14712048,-4.67136431,-9.67265892
5.13983536,-4.62040901,-9.31415367
5.18005991,-4.58066559,-9.00710201
5.15177298,-4.79641962,-10.81288719
5.13660812,-4.73417282,-10.42208099
5.1631484,-4.68308878,-10.08481216
5.16001558,-4.63040209,-9.72246647
5.13041353,-4.57567644,-9.34156132
5.15826225,-4.53576756,-9.02356434
5.16475296,-4.751441,-10.86667919
5.13366413,-4.68849468,-10.4574337
5.15225554,-4.63655806,-10.11144257
5.16552305,-4.58753252,-9.76749706
5.13077354,-4.53356075,-9.38043594
5.14328527,-4.49089241,-9.04894161
5.16372824,-4.70351171,-10.90875721
5.14886093,-4.64424324,-10.51693153
5.14642382,-4.59035254,-10.14833546
5.17554855,-4.54504013,-9.81984043
5.14624548,-4.49329233,-9.4379158
5.12503481,-4.44652939,-9.072896
5.15344381,-4.65391874,-10.94132614
5.15777826,-4.59991837,-10.57046318
5.12866497,-4.54286814,-10.17214489
5.16511011,-4.49953794,-9.85352516
5.16375017,-4.45376778,-9.50012207
5.13061523,-4.40572691,-9.12201691
5.13425827,-4.60262871,-10.96635151
5.16400719,-4.55404568,-10.62751675
5.14978313,-4.50086689,-10.24482918
5.14629555,-4.45329094,-9.88161755
5.17007494,-4.41189432,-9.55417156
5.15412903,-4.36737204,-9.19330406
5.13590384,-4.55645418,-11.02118874
5.1498394,-4.50508881,-10.66080952
5.16692495,-4.45843935,-10.31315231
5.14224911,-4.40792179,-9.92734814
5.15198183,-4.36558056,-9.58619976
5.16759253,-4.32749701,-9.25624752
5.1528635,-4.51110649,-11.09661388
5.14240456,-4.45723391,-10.7071209
5.16775894,-4.41341114,-10.36815834
5.14685726,-4.36434078,-9.98473644
5.13689423,-4.31985188,-9.6227684
5.15910244,-4.28381777,-9.29875565
5.16074133,-4.4640789,-11.16351414
5.14628744,-4.41078377,-10.76866055
5.15158463,-4.36484718,-10.4069128
5.16594601,-4.32373571,-10.06188393
5.14387608,-4.27798557,-9.68585205
5.09450579,-4.23234749,-9.29043674
5.15211058,-4.41547155,-11.21511364
5.16234827,-4.36766005,-10.84835815
5.13611126,-4.31721926,-10.44860458
5.16504049,-4.27800512,-10.11923504
5.0959487,-4.22908258,-9.69281387
5.09706306,-4.19116688,-9.35129356
5.13290691,-4.36438894,-11.25641632
5.16370153,-4.32064915,-10.91340542
5.15632772,-4.27450657,-10.53364658
5.10143661,-4.22537279,-10.11172771
5.09741879,-4.18506575,-9.75585651
5.10097361,-4.14879084,-9.41493225
5.14196539,-4.3183217,-11.33429813
5.14836502,-4.27207661,-10.96217442
5.09936237,-4.22191477,-10.53407192
5.10213852,-4.18049526,-10.17693138
5.10602903,-4.14304876,-9.82778931
5.09781694,-4.10648155,-9.47377205
5.14611959,-4.26997995,-11.40999413
5.09921312,-4.21834564,-10.97232914
5.099298,-4.17617512,-10.60143471
5.09292746,-4.13608742,-10.2327795
5.10628128,-4.0992837,-9.89513016
5.0954051,-4.06310177,-9.53753853
5.10138369,-4.17232895,-11.04639626
5.09616041,-4.12992477,-10.66935539
5.10682201,-4.09236956,-10.31795025
5.09628153,-4.05501747,-9.95214272
5.10013342,-4.02171993,-9.61019802
5.10163498,-4.12562704,-11.12182045
5.10167551,-4.08546352,-10.74893475
5.09871817,-4.04685688,-10.38069439
5.09231138,-4.01091814,-10.01923561
5.10770607,-3.9799366,-9.68741035
5.10543394,-4.07946014,-11.20473671
5.10527277,-4.04031706,-10.82987213
5.10247421,-4.00269747,-10.46161842
5.10478544,-3.96847248,-10.10672188
5.16451693,-3.94205332,-9.82071495
5.09821033,-4.03192997,-11.27948666
5.10446453,-3.99485302,-10.90958023
5.10295486,-3.95904827,-10.54112148
5.14732313,-3.92873335,-10.23143387
5.1464119,-3.89808893,-9.87820816
5.11314344,-3.94902802,-11.00177383
5.15554237,-3.91789389,-10.68226624
5.17301035,-3.88644457,-10.33988285
5.14045715,-3.8533783,-9.95175743
5.17241764,-3.9080472,-11.16203022
5.1452055,-3.87186146,-10.75558186
5.16000843,-3.8407979,-10.40962696
5.16912746,-3.81267881,-10.06375122
5.1518712,-3.85950661,-11.22701168
5.16908789,-3.82894516,-10.87146854
5.13675404,-3.79465008,-10.46904564
5.15267181,-3.76755905,-10.13109016
5.0843668,-3.80771732,-11.23650742
5.15455055,-3.78157425,-10.94553471
5.17538691,-3.75361395,-10.60157299
5.13825083,-3.72318363,-10.2031498
5.07868481,-3.76111555,-11.32421112
5.14753628,-3.73516464,-11.03145123
5.15739536,-3.7067709,-10.67323208
5.1759119,-3.68230677,-10.33586025
5.1739502,-3.69201326,-11.16110706
5.14062595,-3.66181803,-10.74978447
5.15975237,-3.63722849,-10.41026306
5.1469717,-3.64455175,-11.22932339
5.17232656,-3.61990356,-10.8845892
5.13652468,-3.59221745,-10.47986507
5.10671234,-3.59700823,-11.28167629
5.1536603,-3.57326078,-10.96349335
5.18132544,-3.55040216,-10.62954903
5.15914106,-3.52921629,-11.07562733
5.14892864,-3.50478983,-10.69472599
5.17013025,-3.48438406,-11.19588566
5.15323687,-3.46192455,-10.80506229
5.13367176,-3.43942451,-11.26080513
5.17118502,-3.41910839,-10.93322849
5.11309195,-3.39423656,-11.35025501
5.15157461,-3.37376118,-11.02249718
5.17532921,-3.33019876,-11.16585445
5.12755871,-3.28597641,-11.22473049
5.08424425,-4.66707373,-11.42002583
5.13146448,-4.64425564,-11.33976746
5.14602137,-4.61610413,-11.2216959
5.07333326,-4.65695906,-11.44219971
5.14320707,-4.58444977,-11.0854063
5.12936354,-4.6339798,-11.38167191
5.1418395,-4.55266047,-10.95698357
5.13524485,-4.60210657,-11.2590313
5.15443277,-4.52289438,-10.84636593
5.15729952,-4.57298326,-11.15990448
5.13788748,-4.48933315,-10.70443153
5.09933758,-4.61378527,-11.40413761
5.13327599,-4.53645325,-11.00811005
5.16094255,-4.46118784,-10.61530685
