5.07333326,-4.65695906,-11.44219971
5.07211971,-4.39879227,-11.35869026
5.07640886,-4.02026415,-11.36058426
5.07377338,-2.54653502,-11.42536926
5.06736326,0.07846767,-10.68102551
5.06765699,-2.543715,-11.44475079
5.06800938,0.09897938,-10.66937065
5.06859159,-5.94793415,-11.08989429
5.06946421,-3.6829257,-11.27169132
5.07003641,-2.29654169,-11.47568035
5.0692029,-4.04787874,-11.36950016
5.06713867,-5.06790352,-11.33545017
5.0767746,-2.06793118,-11.50815964
5.06849432,-3.19353151,-11.33164024
5.06728125,0.04277265,-10.69893932
5.06707287,-5.7207408,-11.20933723
5.07615805,-4.06692743,-11.36244488
5.06149578,-5.95742226,-10.70696545
5.07251358,-4.05945635,-11.36603832
5.06907511,-3.50904465,-11.29523182
5.06529713,-0.20760645,-10.76663113
5.07457113,-2.56770849,-11.42761898
5.07134819,-3.76894808,-11.2890873
5.06596947,-0.93441606,-11.21417236
5.07427359,-1.67721474,-11.50092506
5.06548071,-5.95919466,-10.7377882
5.07252836,-1.61231887,-11.55403328
5.07333994,-2.55780363,-11.42970943
5.07340479,0.0577817,-10.7117939
5.07581043,-5.42456913,-11.37249279
5.0731163,-5.09827089,-11.32978535
5.07650185,-5.45369911,-11.36167717
5.06605864,-3.68358612,-11.28046417
5.0760932,-0.62503916,-11.070755
5.06483173,-0.60593903,-11.0989399
5.06974602,-0.4560329,-11.00293446
5.06777382,-3.53248501,-11.28976917
5.06974888,-4.64727211,-11.4315052
5.06976795,0.06974232,-10.68073368
5.06797266,-0.23441041,-10.75744724
5.06975603,0.12940663,-10.68886852
5.06883812,-5.70634317,-11.21486855
5.06607342,-5.32176208,-11.28913879
5.06406021,-0.45604101,-11.01109791
5.07117748,-3.74077177,-11.30185604
5.06822062,-3.52843571,-11.2957201
5.07134008,-2.04414439,-11.56061649
5.06725597,-0.22331804,-10.75230408
5.0731473,-5.10528135,-11.32379818
5.06724167,-0.6234746,-11.07439041
5.07496881,-2.28958941,-11.46957111
5.06668377,-5.09935045,-11.33302212
5.07225895,-1.1248126,-11.29050636
5.06535721,-0.4658711,-11.00390911
5.07311916,-3.6097579,-11.3002758
5.06800842,-4.12164354,-11.41979218
5.06636047,-5.96090937,-10.72443676
5.07504606,-4.88468504,-11.3674736
5.0680337,-2.69413996,-11.40860939
5.0705409,-1.12016869,-11.30192757
5.0737133,-0.89794022,-11.23246098
5.06718636,-4.84281301,-11.40074444
5.06780815,-0.01566547,-10.76085663
5.06812048,-4.84680319,-11.40776062
5.06196833,0.06805426,-10.71473789
5.07145691,-0.04524715,-10.74340439
5.074296,-0.89667791,-11.22012901
5.07311773,-4.66699839,-11.43224144
5.06929588,-2.80260706,-11.4305687
5.06832695,0.01212317,-10.73282909
5.07151937,-0.05553618,-10.75678921
5.07490587,-5.3139658,-11.2660265
5.07266092,-5.93612289,-11.08894253
5.06198215,0.12284881,-10.70769787
-0.41359994,-2.74563217,-11.09877586
-0.33251724,-2.71182775,-11.14328384
-0.23277551,-2.67373562,-11.24733257
-0.37610865,-2.68328714,-11.13352489
-0.16125339,-2.63902187,-11.25799084
-0.28847733,-2.64472914,-11.20623684
-0.06325588,-2.59808588,-11.355196
-0.42435601,-2.65237951,-11.11746502
-0.21896818,-2.60826778,-11.21316719
-0.00328402,-2.56264877,-11.32118702
-0.3466686,-2.61395025,-11.15336514
-0.11778676,-2.56496286,-11.32398224
0.08666596,-2.52059364,-11.38731098
-0.25411627,-2.57078886,-11.2454319
-0.06734836,-2.52975321,-11.26630878
0.17521206,-2.4766655,-11.44755936
-0.4050422,-2.58025074,-11.10759544
-0.19181633,-2.53320026,-11.23129654
0.04186773,-2.48034859,-11.39791298
0.26531407,-2.43052006,-11.51257038
-0.30489916,-2.53424311,-11.23177433
-0.11476647,-2.49082184,-11.2672472
0.12777075,-2.43580103,-11.45558739
0.35755953,-2.38303614,-11.57919598
-0.43262264,-2.53799248,-11.17906189
-0.23085386,-2.49128008,-11.26318169
-0.04542394,-2.44829559,-11.2730875
0.19586876,-2.39238834,-11.45554066
0.41993985,-2.33929014,-11.55985641
-0.38220775,-2.50084972,-11.12847805
-0.19191751,-2.45547915,-11.17202282
0.05466346,-2.39707661,-11.38498402
0.28004906,-2.34399414,-11.50736237
0.50032187,-2.2912488,-11.59102821
-0.29716235,-2.45358372,-11.20049858
-0.12395187,-2.41221619,-11.18217087
0.12567672,-2.35239124,-11.40166664
0.35196117,-2.29708338,-11.51977444
0.58018291,-2.24225378,-11.62024784
-0.4219704,-2.45605993,-11.16451645
-0.22688973,-2.40917301,-11.22952557
0.01167045,-2.35078955,-11.42159176
0.23323452,-2.29612684,-11.53040981
0.46475491,-2.23898649,-11.65057278
0.71528667,-2.17617893,-11.80578709
-0.33138961,-2.40620613,-11.26293278
-0.15275884,-2.36219406,-11.26491737
0.04170354,-2.31408739,-11.30561447
0.2931743,-2.25074148,-11.51047325
0.52794456,-2.19115734,-11.63914967
0.76449245,-2.13106465,-11.75020409
-0.28445753,-2.36551714,-11.20784378
-0.06681633,-2.30976534,-11.34075356
0.12565652,-2.26184368,-11.37063313
0.3720845,-2.19796467,-11.54895401
0.61014974,-2.13686609,-11.6800518
0.86916691,-2.06978273,-11.84583282
-0.19837889,-2.31214285,-11.29075623
-0.00879631,-2.26369429,-11.32217598
0.22523683,-2.20358992,-11.4804697
0.45926031,-2.14214039,-11.61230183
0.65535861,-2.0923295,-11.61911106
0.92837584,-2.01938725,-11.82086086
-0.15779501,-2.2722497,-11.21752739
0.09047094,-2.20560646,-11.44122696
0.2998102,-2.15042019,-11.51262379
0.54609621,-2.08534575,-11.67467976
0.75563008,-2.03073001,-11.71351051
1.04420412,-1.9526484,-11.94790268
-0.0641969,-2.21396255,-11.32846546
0.14381376,-2.15817261,-11.41534996
0.39046544,-2.09226894,-11.59664726
0.60670757,-2.03388643,-11.66366959
0.86599159,-1.96277058,-11.8344183
1.09862089,-1.90083134,-11.90955257
0.03319355,-2.15318155,-11.45086479
0.2337012,-2.09915948,-11.50153542
0.46966401,-2.0344553,-11.64109039
0.68445867,-1.97620738,-11.70024586
0.94667637,-1.90361071,-11.87144661
1.16830373,-1.84303784,-11.91405201
0.08395967,-2.1050539,-11.41731548
0.327041,-2.03668213,-11.59821033
0.51658726,-1.98575151,-11.59298515
0.76564121,-1.91606784,-11.74631786
1.0232923,-1.84296238,-11.89902782
0.13843066,-2.05551124,-11.39933109
0.37712622,-1.98661387,-11.56271839
0.59334499,-1.92629838,-11.63682938
0.87403339,-1.84435248,-11.86548996
1.10108089,-1.78113472,-11.92841053
1.34250808,-1.71181571,-12.01298523
0.21263883,-1.99650145,-11.44568825
0.43961054,-1.93197465,-11.56453037
0.91591746,-1.79431927,-11.80811882
1.14397883,-1.72893453,-11.87284851
1.37960029,-1.66036165,-11.94223404
0.2844294,-1.93778503,-11.48436165
0.50602365,-1.87389541,-11.58488083
0.78117883,-1.79080391,-11.81250381
0.99862736,-1.72788894,-11.85685444
1.21277678,-1.66728401,-11.8815136
1.44168842,-1.59954119,-11.93079185
0.57028782,-1.81501436,-11.5944252
0.82669646,-1.73728979,-11.76660824
1.05642819,-1.66974568,-11.84217834
1.29069471,-1.59943247,-11.91686821
1.53290558,-1.52783048,-11.99109173
0.45925778,-1.80325401,-11.65023899
0.68242615,-1.73693907,-11.73924065
0.88596618,-1.67800844,-11.76079464
1.13184106,-1.60326648,-11.87395096
1.35750091,-1.53503013,-11.92280197
1.55057359,-1.47900701,-11.88022995
0.52180487,-1.74266601,-11.66312122
0.74264318,-1.67556572,-11.74033737
0.9700281,-1.60744429,-11.82039642
1.18408275,-1.54284048,-11.84805489
1.39727771,-1.47924984,-11.86470413
1.62026882,-1.41219473,-11.89270878
0.77944344,-1.62327445,-11.67979336
1.04487491,-1.53908241,-11.85630608
1.25463748,-1.47501528,-11.87154484
1.44631171,-1.41925967,-11.83228493
1.66485167,-1.35175383,-11.84788513
0.6643936,-1.6101588,-11.73734093
0.85819811,-1.55247664,-11.73324871
1.12301493,-1.46626914,-11.90272236
1.276981,-1.42461765,-11.77606869
1.47585833,-1.36491179,-11.75677299
1.73596466,-1.28073311,-11.86613178
0.72180861,-1.54717958,-11.73587322
0.94720197,-1.47630608,-11.81319904
1.14231122,-1.41729438,-11.80071163
1.31558311,-1.36708045,-11.72425842
1.53974605,-1.29590845,-11.76214695
1.78777063,-1.21533799,-11.84226418
0.77755094,-1.48342264,-11.7316494
1.02342248,-1.40280688,-11.8609724
1.18434417,-1.35729682,-11.75839806
1.38981402,-1.29376614,-11.76121426
1.58877814,-1.2329812,-11.73781681
1.87622106,-1.13493562,-11.9008913
0.84609652,-1.41305315,-11.76868439
1.05407536,-1.34735429,-11.79235744
1.25116873,-1.28601658,-11.78149796
